i,j,phi,Ex,Ey
40,42,0.00048457199238844106,8.567476036843631e-05,6.509652368166699e-05
40,43,0.000400032180976192,8.353918122540994e-05,5.3321305462954e-05
40,44,0.0003174936299376212,8.170534358713451e-05,4.204960798846356e-05
40,45,0.000236621493801923,8.023103057072247e-05,3.1183058069532164e-05
40,46,0.00015703156879617625,7.915834624938012e-05,2.0620791371835144e-05
40,47,7.830480130316277e-05,7.851578439808813e-05,1.0260672902637101e-05
40,48,0.0,3.9152400651581384e-05,-0.0
41,0,0.0,-3.373250578879213e-05,-0.0
41,1,6.746501157758426e-05,-6.76596242584538e-05,1.0047949016222324e-05
41,2,0.0001353192485169076,-6.822354761436492e-05,2.0187032720803343e-05
41,3,0.00020391210680631411,-6.912614112761937e-05,3.0503664079158135e-05
41,4,0.00027357153077214635,-7.03400871949458e-05,4.1082583478999204e-05
41,5,0.0003445922811962057,-7.182567990367912e-05,5.200568972219056e-05
41,6,0.0004172228905795046,-7.352933727197678e-05,6.335043522498398e-05
41,7,0.0004916509557401593,-7.538181535549508e-05,7.518761670819614e-05
41,8,0.0005679865212904947,-7.72962579781739e-05,8.757838097411954e-05
41,9,0.0006462434716965071,-7.91662879925392e-05,0.00010057026326448489
41,10,0.0007263190972755731,-8.0864441571695e-05,0.00011419209449561537
41,11,0.0008079723548398971,-8.224136505516366e-05,0.00012844766933634211
41,12,0.0008908018273859004,-8.312632624610575e-05,0.00014330818026335603
41,13,0.0009742250073321086,-8.332971919003857e-05,0.00015870361693315094
41,14,0.0010574612657659776,-8.264832715895477e-05,0.0001745136268264833
41,15,0.001139521661650018,-8.087409616281782e-05,0.00019055874121662677
41,16,0.0012192094580916132,-7.780698461453447e-05,0.00020659337026866006
41,17,0.001295135630879087,-7.327200937450604e-05,0.00022230249159618614
41,18,0.0013657534768406253,-6.7139840063393e-05,0.00023730435381255264
41,19,0.001429415311005873,-5.934920764526534e-05,0.0002511615651828178
41,20,0.001484451892131156,-4.99281292846228e-05,0.00026340236005324615
41,21,0.0015292715695751186,-3.900983618506542e-05,0.0002735523961089841
41,22,0.0015624715645012868,-2.683882938662259e-05,0.000281175105485297
41,23,0.0015829492283483638,-1.3763228024440553e-05,0.000285915779685994
41,24,0.001589998020550168,-2.1181942369086302e-07,0.0002875420953060982
41,25,0.0015833728671957455,1.334231523146144e-05,0.000285972886857302
41,26,0.001563313390087245,2.6426075081054188e-05,0.00028128858483110106
41,27,0.0015305207170336372,3.8610613903607106e-05,0.00027372078294347446
41,28,0.0014860921622800308,4.9547714839026126e-05,0.00026362347058173346
41,29,0.001431425287355585,5.899274094225179e-05,0.0002514325122835064
41,30,0.0013681066803955273,6.681228782309356e-05,0.0002376215679149421
41,31,0.0012978007117093978,7.297812898824686e-05,0.000222661746517792
41,32,0.0012221504224190335,7.755128937146248e-05,0.00020698981383988262
41,33,0.0011426981329664728,8.066082206164204e-05,0.00019098693049343472
41,34,0.0010608287782957495,8.248140150631303e-05,0.0001749675676623539
41,35,0.0009777353299538468,8.321273117104357e-05,0.00015917680765560328
41,36,0.0008944033159536623,8.306249963585332e-05,0.00014379365917657224
41,37,0.0008116103306821401,8.223353322277401e-05,0.00012893806574986296
41,38,0.0007299362495081143,8.091502491115325e-05,0.00011467968295995938
41,39,0.0006497802808598336,7.927727389752488e-05,0.00010104702067776326
41,40,0.0005713817017130645,7.746918346149614e-05,8.803604620923004e-05
41,41,0.0004948419139368413,7.561775239789794e-05,7.561775239789796e-05
41,42,0.00042014619691726866,7.382888097011103e-05,6.374449133196016e-05
41,43,0.0003471841519966193,7.218893947303633e-05,5.235506851295385e-05
41,44,0.000275768317971196,7.076667987054301e-05,4.1378705514053194e-05
41,45,0.00020565079225553327,6.961518899316209e-05,3.0738034827046537e-05
41,46,0.0001365379399848718,6.877367737939403e-05,2.035130940043255e-05
41,47,6.810343749674522e-05,6.82689699924359e-05,1.0134007270021314e-05
41,48,0.0,3.405171874837261e-05,-0.0
42,0,0.0,-2.8742799402824146e-05,-0.0
42,1,5.748559880564829e-05,-5.763839357311995e-05,9.909399480870543e-06
42,2,0.0001152767871462399,-5.8079361713036704e-05,1.9895959118667725e-05
42,3,0.0001736443222317217,-5.8781412922435704e-05,3.003164541008838e-05
42,4,0.0002328396129911113,-5.972000947287309e-05,4.038603151309223e-05
42,5,0.0002930843411774679,-6.085977404849099e-05,5.102483243011524e-05
42,6,0.0003545591610880933,-6.215346465104365e-05,6.200809305642488e-05
42,7,0.0004173912704795552,-6.354079471620179e-05,7.338790920624716e-05
42,8,0.00048164075052049686,-6.494722847331607e-05,8.520556575052364e-05
42,9,0.0005472857274261873,-6.628293757944846e-05,9.748799145863153e-05
42,10,0.0006142066256793938,-6.74421731473996e-05,0.00011024346524234725
42,11,0.0006821700737209865,-6.830338357457165e-05,0.00012345657366717928
42,12,0.0007508133928285371,-6.873048356876649e-05,0.00013708252660891523
42,13,0.0008196310408585195,-6.857573603422345e-05,0.00015104109771930919
42,14,0.000887964864896984,-6.768471878338132e-05,0.00016521067463875285
42,15,0.0009550004784252821,-6.590377524731331e-05,0.000179423174099695
42,16,0.0010197724153916106,-6.30901494015594e-05,0.00019346087077227705
42,17,0.001081180777228401,-5.9124641676432284e-05,0.00020705644530644656
42,18,0.0011380216987444752,-5.392608063697424e-05,0.000219897677470327
42,19,0.0011890329385023494,-4.746622251058192e-05,0.0002316380631810447
42,20,0.001232954143765639,-3.9782985215459704e-05,0.00024191408504260878
42,21,0.0012685989089332688,-3.098940596661605e-05,0.00025036883712347725
42,22,0.0012949329556988711,-2.1275656603569545e-05,0.0002566802602266023
42,23,0.001311150222140408,-1.0902107302994749e-05,0.0002605906660268878
42,24,0.0013167371703048606,-1.8287454433673495e-07,0.00026193302106298697
42,25,0.0013115159712290814,1.053871173749873e-05,0.0002606492114377826
42,26,0.0012956597468298631,2.0919304621845646e-05,0.00025679659755410266
42,27,0.00126967736198539,3.0644736785077203e-05,0.00025054146481953796
42,28,0.0012343702732597087,3.945455368601974e-05,0.0002421407643501401
42,29,0.0011907682546133506,4.7158466159914e-05,0.000231915834310479
42,30,0.0011400533409398807,5.364328748103987e-05,0.00022022288100051468
42,31,0.0010834816796512709,5.887091901810124e-05,0.00020742474866827597
42,32,0.0010223115029036783,6.286939380938968e-05,0.00019386729964077125
42,33,0.0009577428920324915,6.571964390217832e-05,0.00017986214848944132
42,34,0.0008908722150993216,6.754060236691703e-05,0.00016567604946858582
42,35,0.0008226616872986575,6.847473331932883e-05,0.0001515262075854032
42,36,0.000753922748460664,6.867537785794098e-05,0.00013758023448097917
42,37,0.0006853109315827755,6.829662111704351e-05,0.00012395932320036847
42,38,0.0006173295062265769,6.748584365108643e-05,0.00011074333637785239
42,39,0.0005503392442806026,6.637875691906794e-05,9.797675896865314e-05
42,40,0.00048457199238844106,6.509652368166696e-05,8.56747603684362e-05
42,41,0.0004201461969172687,6.374449133196016e-05,7.382888097011097e-05
42,42,0.00035708300972452073,6.24120764834922e-05,6.241207648349217e-05
42,43,0.0002953220439502843,6.117339540750297e-05,5.138301313146326e-05
42,44,0.0002347362189095148,6.0088309901227196e-05,4.068961385086085e-05
42,45,0.00017514542414782993,5.920363445710182e-05,3.02719207948527e-05
42,46,0.00011632894999531115,5.855431869235489e-05,2.006437454111648e-05
42,47,5.803678676312014e-05,5.8164474997655576e-05,9.997625870067048e-06
42,48,0.0,2.901839338156007e-05,-0.0
43,0,0.0,-2.3823106307921588e-05,-0.0
43,1,4.7646212615843176e-05,-4.776366513978608e-05,9.773323887591253e-06
43,2,9.552733027957216e-05,-4.8101301685147085e-05,1.9611931309604704e-05
43,3,0.00014384881598613735,-4.863606873319487e-05,2.957558074414996e-05
43,4,0.0001927994677459619,-4.934690017491894e-05,3.9721162524901775e-05
43,5,0.00024254261633597523,-5.020361836034647e-05,5.010106059565435e-05
43,6,0.00029320670446665484,-5.1166260495844856e-05,6.076125133141557e-05
43,7,0.00034487513732766494,-5.2184342661396315e-05,7.173906006432046e-05
43,8,0.00039757538978944746,-5.3196175725789534e-05,8.306050908026157e-05
43,9,0.000451267488779244,-5.412838850071559e-05,9.473721501426904e-05
43,10,0.0005058321667908786,-5.489585936314725e-05,0.0001067628341083078
43,11,0.0005610592075055385,-5.540230368859567e-05,0.00011910911670589175
43,12,0.00061663677416807,-5.554180219397584e-05,0.00013172172326418854
43,13,0.0006721428118934902,-5.520157116020095e-05,0.00014451607634181023
43,14,0.0007270399164884719,-5.4266250778568944e-05,0.00015737367426228428
43,15,0.0007806753134506281,-5.262390002929362e-05,0.00017013946046732424
43,16,0.0008322877165470591,-5.017371340778292e-05,0.00018262100134028736
43,17,0.0008810227402661939,-4.6835202676456084e-05,0.00019459032955175673
43,18,0.0009259581218999713,-4.2558222188794864e-05,0.00020578929702539273
43,19,0.0009661391846437836,-3.733280007298356e-05,0.0002159390800194726
43,20,0.0010006237220459384,-3.119735534219025e-05,0.00022475403015362875
43,21,0.0010285338953281641,-2.4243661001071876e-05,0.0002319593588767719
43,22,0.0010491110440480822,-1.6617000483212015e-05,0.00023731125598807859
43,23,0.0010617678962945882,-8.510467188055913e-06,0.0002406171649827344
43,24,0.001066131978424194,-1.5327401279609243e-07,0.00024175335137408032
43,25,0.0010620744443201803,8.205891722577133e-06,0.00024067689260016755
43,26,0.0010497201949790397,1.6318328462809552e-05,0.00023742994252656232
43,27,0.0010294377873945612,2.3954780699644547e-05,0.00023213547249298822
43,28,0.0010018106335797506,3.0922084329967176e-05,0.00022498528691918066
43,29,0.0009675936187346269,3.7074857592626367e-05,0.00021622246042146844
43,30,0.0009276609183944979,4.232120218089052e-05,0.00020612106779620536
43,31,0.0008829512143728458,4.662254762850343e-05,0.00019496607068367596
43,32,0.000834415823137491,4.998868919262782e-05,0.00018303563810751134
43,33,0.0007829738359875902,5.246957188945661e-05,0.0001705873002462281
43,34,0.0007294766793585778,5.4145460602274926e-05,0.00015784844791139773
43,35,0.0006746829147830403,5.5116916183436916e-05,0.00014501098387561872
43,36,0.000619242846991704,5.549561525081858e-05,0.00013222948352990084
43,37,0.0005636916842814032,5.539663511964723e-05,0.0001196220207497643
43,38,0.0005084495767524095,5.4932460679437924e-05,0.0001072728018980263
43,39,0.00045382676292252735,5.420869788810869e-05,9.523585516623973e-05
43,40,0.00040003218097619213,5.3321305462953976e-05,8.353918122540991e-05
43,41,0.0003471841519966194,5.2355068512953905e-05,7.218893947303633e-05
43,42,0.0002953220439502843,5.1383013131463316e-05,6.117339540750296e-05
43,43,0.00024441812573369276,5.046647684040501e-05,5.0466476840405e-05
43,44,0.0001943890902694743,4.965558753393245e-05,4.003087756557046e-05
43,45,0.00014510695066582787,4.898994968341772e-05,2.9820710016020955e-05
43,46,9.640919090263885e-05,4.849938245460837e-05,1.978374897737446e-05
43,47,4.810818575661112e-05,4.8204595451319424e-05,9.863332589839997e-06
43,48,0.0,2.405409287830556e-05,-0.0
44,0,0.0,-1.8969475515232893e-05,-0.0
44,1,3.7938951030465786e-05,-3.8026462263515245e-05,9.649614889673011e-06
44,2,7.605292452703049e-05,-3.827710485647799e-05,1.9354803487624648e-05
44,3,0.00011449316074342178,-3.867218170713863e-05,2.9165391881905442e-05
44,4,0.00015339728794130776,-3.9194529621368704e-05,3.9128042540317455e-05
44,5,0.00019288221998615919,-3.9819685241977194e-05,4.9284525245937237e-05
44,6,0.00023303665842526214,-4.0515465182377537e-05,5.966979793745645e-05
44,7,0.00027391315035091426,-4.1241536967355787e-05,7.030984972417318e-05
44,8,0.0003155197323599737,-4.194907352336749e-05,8.121927606936009e-05
44,9,0.00035781129739764924,-4.258061255140222e-05,9.239858348610898e-05
44,10,0.00040068095746277816,-4.307027145577689e-05,0.00010383126111455516
44,11,0.000443951840309203,-4.334449441869092e-05,0.00011548071209388345
44,12,0.00048736994630016,-4.332352393284801e-05,0.00012728721040239802
44,13,0.000530598888174899,-4.2923785036127706e-05,0.0001391651378915677
44,14,0.0005732175163724154,-4.206133465786731e-05,0.00015100085604390377
44,15,0.0006147215574906337,-4.065644816931023e-05,0.00016265166507142763
44,16,0.0006545304127110359,-3.863928031712691e-05,0.00017394637796210627
44,17,0.0006920001181248875,-3.595634599132692e-05,0.00018468805822066263
44,18,0.0007264431046936897,-3.257733016925836e-05,0.0001946594000107677
44,19,0.0007571547784634042,-2.8501489382345903e-05,0.00020363103227098982
44,20,0.0007834460834583815,-2.376270635816042e-05,0.00021137268381445014
44,21,0.000804680191179725,-1.843218013216621e-05,0.00021766666843361167
44,22,0.0008203104437227139,-1.2617850497607052e-05,0.0002223226031670971
44,23,0.0008299158921749391,-6.460011916993016e-06,0.00022519178090609773
44,24,0.0008332304675567,-1.2314692690357145e-07,0.00022617933799238567
44,25,0.0008301621860287463,6.2153028899807365e-06,0.00022525243091924034
44,26,0.0008207998617767385,1.2377884514666311e-05,0.00022244312263880776
44,27,0.0008054064169994137,1.8200081177695542e-05,0.0002178455018889542
44,28,0.0007843996994213474,2.3541541614499964e-05,0.0002116075120889954
44,29,0.0007583233337704137,2.82942470369387e-05,0.0002039187892636183
44,30,0.00072781120534747,3.238689774324739e-05,0.00019499629484730755
44,31,0.000693549538283919,3.578548932940722e-05,0.00018506960268202874
44,32,0.0006562402266886556,3.849062337194181e-05,0.00017436741899685789
44,33,0.0006165682915400353,4.053245370606471e-05,0.00016310642218067434
44,34,0.0005751753192765262,4.196428599630766e-05,0.0001514829632965396
44,35,0.00053263971954742,4.285576893783193e-05,0.0001396676903000684
44,36,0.0004894637814008623,4.3286414732086556e-05,0.000127802814364039
44,37,0.0004460668900832469,4.333993948516898e-05,0.00011600153957931034
44,38,0.00040278390243052433,4.309967806756187e-05,0.00010434910726519762
44,39,0.00035986753394812317,4.264513624645155e-05,9.290492726396482e-05
44,40,0.00031749362993762124,4.204960798846356e-05,8.170534358713454e-05
44,41,0.00027576831797119605,4.137870551405321e-05,7.076667987054306e-05
44,42,0.00023473621890951482,4.0689613850860865e-05,6.008830990122722e-05
44,43,0.00019438909026947432,4.003087756557047e-05,4.965558753393246e-05
44,44,0.00015467446377837388,3.944254307684315e-05,3.9442543076843146e-05
44,45,0.00011550400411578802,3.8956505868905824e-05,2.941430877242326e-05
44,46,7.676145204056223e-05,3.859694126617394e-05,1.952927602571493e-05
44,47,3.8310121583440145e-05,3.8380726020281114e-05,9.74101438436471e-06
44,48,0.0,1.9155060791720072e-05,-0.0
45,0,0.0,-1.4173491418248577e-05,-0.0
45,1,2.8346982836497154e-05,-2.8408861652161432e-05,9.546254156684401e-06
45,2,5.6817723304322864e-05,-2.8585524692914657e-05,1.9140553619725624e-05
45,3,8.551803222232647e-05,-2.8862829680502062e-05,2.8825055410736793e-05
45,4,0.00011454338266532699,-2.9227766810887143e-05,3.8638580965665304e-05
45,5,0.00014397356584410075,-2.966186296320747e-05,4.861484727765483e-05
45,6,0.00017386710859174193,-3.0140936017608914e-05,5.8780565891766995e-05
45,7,0.00020425543787931858,-3.063486452949268e-05,6.915338523597445e-05
45,8,0.00023513683765072728,-3.110744196385374e-05,7.973967134710778e-05
45,9,0.00026647032180702606,-3.151640345552051e-05,9.05321496298896e-05
45,10,0.0002981696445617683,-3.181373075537277e-05,0.00010150746726891733
45,11,0.0003300977833177716,-3.194635440075281e-05,0.00011262378306547358
45,12,0.00036206235336327393,-3.185737639629159e-05,0.0001238185481832239
45,13,0.0003938125361103548,-3.14879255186952e-05,0.0001350067045784236
45,14,0.00042503820440066434,-3.077972359870901e-05,0.0001460795912674658
45,15,0.0004553719833077728,-2.9678378111091126e-05,0.00015690490100778306
45,16,0.0004843949606228466,-2.8137320258547917e-05,0.00016732805541833
45,17,0.0005116466238248686,-2.6122180627794655e-05,0.0001771753449476355
45,18,0.0005366393218784359,-2.361524813846767e-05,0.00018625909034374307
45,19,0.000558877120101804,-2.0619516269301114e-05,0.0001943849083137137
45,20,0.0005778783544170381,-1.7161719179568404e-05,0.00020136090342765247
45,21,0.0005932005584609408,-1.3293741648424907e-05,0.00020700828170164078
45,22,0.0006044658377138879,-9.091888010725959e-06,0.00021117253892741255
45,23,0.0006113843344823927,-4.653732362767352e-06,0.0002137340962949526
45,24,0.0006137733024394226,-9.262399965347416e-08,0.0002146171264143577
45,25,0.0006115695824816997,4.469676368999221e-06,0.00021379540621167275
45,26,0.0006048339497014242,8.911399432523417e-06,0.0002112943697263916
45,27,0.0005937467836166528,1.3119170149832179e-05,0.0002071890610085472
45,28,0.0005785956094017598,1.6995371704631277e-05,0.0002015982868795489
45,29,0.0005597560402073903,2.046364035093853e-05,0.00019467579649156
45,30,0.0005376683286998828,2.3472015599300953e-05,0.00018659965117397365
45,31,0.0005128120090087884,2.5993671778053764e-05,0.00017756104142505953
45,32,0.00048568098514377526,2.802550869127342e-05,0.00016775367846851884
45,33,0.0004567609916262415,2.958511618913833e-05,0.00015736460727479084
45,34,0.0004265107527654986,3.0706728721669e-05,0.0001465669455824559
45,35,0.0003953475341829035,3.1436767250936316e-05,0.00013551472683672448
45,36,0.00036363721826362597,3.1829464530060505e-05,0.0001243397643316666
45,37,0.0003316886051227825,3.1942928020805845e-05,0.00011315027987865863
45,38,0.0002997513622220143,3.1835848364092405e-05,0.00010203095057236051
45,39,0.0002680169083945977,3.156493421004561e-05,9.10440056097905e-05
45,40,0.00023662149380192305,3.118305806953222e-05,8.023103057072248e-05
45,41,0.00020565079225553327,3.073803482704659e-05,6.961518899316212e-05
45,42,0.00017514542414782987,3.0271920794852714e-05,5.920363445710185e-05
45,43,0.00014510695066582784,2.9820710016020935e-05,4.898994968341774e-05
45,44,0.000115504004115788,2.9414308772423245e-05,3.895650586890583e-05
45,45,8.627833312098135e-05,2.907668263228951e-05,2.9076682632289515e-05
45,46,5.7350638851208986e-05,2.8826088066549826e-05,1.9316925929440623e-05
45,47,2.8626156987881702e-05,2.8675319425604493e-05,9.63864887708193e-06
45,48,0.0,1.4313078493940851e-05,-0.0
46,0,0.0,-9.423221358548492e-06,-0.0
46,1,1.8846442717096983e-05,-1.888590864378962e-05,9.469355555370204e-06
46,2,3.777181728757924e-05,-1.8998303602425606e-05,1.898139509401159e-05
46,3,5.684304992194819e-05,-1.9174154361198953e-05,2.857283431518844e-05
46,4,7.612012600997715e-05,-1.940473775445067e-05,3.8276961354743015e-05
46,5,9.565252543084953e-05,-1.9677700315875503e-05,4.8121855565257186e-05
46,6,0.00011547552664172815,-1.9976927224057916e-05,5.812851576076347e-05
46,7,0.00013560637987896536,-2.0282431512015003e-05,6.830888908857122e-05
46,8,0.00015604038966575816,-2.0570309129452343e-05,7.86638117002684e-05
46,9,0.00017674699813787005,-2.0812816629592673e-05,8.918089903022354e-05
46,10,0.0001976660229249435,-2.09786380201929e-05,9.983245707413392e-05
46,11,0.00021870427417825585,-2.1033413504384366e-05,0.00011057352610670967
46,12,0.00023973284993371224,-2.094060241989801e-05,0.0001213402129325325
46,13,0.00026058547901805187,-2.066274195188578e-05,0.00013204851317134521
46,14,0.0002810583338374838,-2.016313822850784e-05,0.00014259386479947261
46,15,0.00030091175547506755,-1.940798401844603e-05,0.0001528516988831875
46,16,0.00031987430187437586,-1.8368836377274483e-05,0.00016267925127597701
46,17,0.0003376494282296165,-1.7025311065913852e-05,0.0001719188569556363
46,18,0.00035392492400620356,-1.536776680318016e-05,0.0001804028551833579
46,19,0.00036838496183597683,-1.3399676298436508e-05,0.00018796008313732313
46,20,0.0003807242766030766,-1.1139332970233325e-05,0.0001944237334456472
46,21,0.0003906636277764435,-8.620544632406132e-06,0.0001996401180136767
46,22,0.00039796536586788884,-5.892035904295234e-06,0.0002034776547758572
46,23,0.00040244769958503395,-3.0154244300478674e-06,0.00020583522667923682
46,24,0.0004039962147279846,-6.183701018342433e-08,0.00020664900628440626
46,25,0.0004025713736054008,2.892546202014633e-06,0.00020589693242403675
46,26,0.0003982111223239553,5.771539311540775e-06,0.00020360027214968827
46,27,0.00039102829498231925,8.503998330852838e-06,0.00019982206451544051
46,28,0.00038120312566224964,1.1028277097512745e-05,0.00019466264961168314
46,29,0.00036897174078729376,1.3295611331363462e-05,0.00018825284958067857
46,30,0.0003546119029995227,1.527214267674692e-05,0.00018074561513681172
46,31,0.0003384274554337999,1.6939516623952407e-05,0.00017230704416994858
46,32,0.0003207328697516179,1.8294189221673132e-05,0.00016310762309055453
46,33,0.00030183907699045365,1.9345720820001763e-05,0.00015331437425385175
46,34,0.0002820414281116144,2.011440555824129e-05,0.00014308436703754787
46,35,0.00026161026587397107,2.0628587687042632e-05,0.00013255981712005177
46,36,0.0002407842527375291,2.092196777402071e-05,0.00012186479628081606
46,37,0.00021976633032592965,2.1031125725862903e-05,0.00011110342451725607
46,38,0.0001987220012858033,2.0993403798693735e-05,0.00010035932278144847
46,39,0.00017777952272854218,2.0845216244813513e-05,8.969606254628914e-05
46,40,0.00015703156879617628,2.0620791371835185e-05,7.915834624938015e-05
46,41,0.0001365379399848718,2.0351309400432577e-05,6.877367737939403e-05
46,42,0.00011632894999531112,2.0064374541116488e-05,5.8554318692354863e-05
46,43,9.640919090263884e-05,1.9783748977374455e-05,4.849938245460836e-05
46,44,7.676145204056221e-05,1.9529276025714925e-05,3.8596941266173926e-05
46,45,5.7350638851208986e-05,1.9316925929440616e-05,2.8826088066549826e-05
46,46,3.812760018168098e-05,1.915890751096635e-05,1.915890751096635e-05
46,47,1.9032823829276285e-05,1.906380009084049e-05,9.562347542941472e-06
46,48,0.0,9.516411914638143e-06,-0.0
47,0,0.0,-4.7041358628783734e-06,-0.0
47,1,9.408271725756747e-06,-9.42746655814984e-06,9.423221358548492e-06
47,2,1.885493311629968e-05,-9.482045933096419e-06,1.888590864378962e-05
47,3,2.8372363591949587e-05,-9.567263419770636e-06,2.8421524960974096e-05
47,4,3.798945995584095e-05,-9.678745560818401e-06,3.8060063004988574e-05
47,5,4.772985471358639e-05,-9.810308557187026e-06,4.7826262715424765e-05
47,6,5.7610077070215e-05,-9.953902494294874e-06,5.7737763320864077e-05
47,7,6.763765970217614e-05,-1.0099568589987738e-05,6.780318993948268e-05
47,8,7.780921425019048e-05,-1.0235432022201412e-05,7.802019483287908e-05
47,9,8.810852374657896e-05,-1.0347758081654994e-05,8.837349906893503e-05
47,10,9.850473041350047e-05,-1.0421103678886644e-05,9.883301146247175e-05
47,11,0.00010895073110435225,-1.043859854235424e-05,0.00010935213708912792
47,12,0.00011938192749820895,-1.0382389331656043e-05,0.00011986642496685612
47,13,0.00012971550976766433,-1.0234273651755082e-05,0.00013029273950902593
47,14,0.0001398504748017191,-9.976537886866748e-06,0.0001405291669187419
47,15,0.00014966858554139783,-9.592991634586713e-06,0.00015045587773753377
47,16,0.00015903645807089254,-9.070162186099125e-06,0.00015993715093718793
47,17,0.00016780890991359608,-8.398576720413772e-06,0.00016882471411480826
47,18,0.00017583361151172008,-7.574021956780841e-06,0.00017696246200310178
47,19,0.00018295695382715776,-6.598638007011812e-06,0.00018419248091798842
47,20,0.0001890308875257437,-5.481684303214812e-06,0.0001903621383015383
47,21,0.00019392032243358738,-4.239820318214924e-06,0.00019533181388822174
47,22,0.00019751052816217355,-2.8967793451658294e-06,0.00019898268293394442
47,23,0.00019971388112391904,-1.4823808542182903e-06,0.00020122384979251698
47,24,0.00020047528987061013,-3.091825485356816e-08,0.0002019981073639923
47,25,0.00019977571763362618,1.4209422342812225e-06,0.0002012856868027004
47,26,0.0001976334054020477,2.8365315239272054e-06,0.00019910556116197766
47,27,0.00019410265458577177,4.1815476118270655e-06,0.00019551414749115962
47,28,0.00018927031017839356,5.4261567698693286e-06,0.00019060156283112482
47,29,0.0001832503410460331,6.546605876067105e-06,0.00018448587039364688
47,30,0.00017617709842625935,7.5262101885709436e-06,0.00017730595149976136
47,31,0.00016819792066889122,8.355679731796562e-06,0.00016921372771689996
47,32,0.00015946573896266622,9.032838775176584e-06,0.00016036643487580895
47,33,0.00015013224311853806,9.561860136131684e-06,0.00015091953849522683
47,34,0.00014034201869040286,9.952171587869038e-06,0.0001410207140558072
47,35,0.00013022789994279998,1.0217196494204514e-05,0.00013080513293698554
47,36,0.00011990762570199383,1.0373071927264807e-05,0.00012039212636876456
47,37,0.00010948175608827037,1.0437454521438243e-05,0.00010988316516296483
47,38,9.903271665911734e-05,1.0428486393125465e-05,9.936100064290165e-05
47,39,8.862478330201944e-05,1.0363957677977287e-05,8.888976136427109e-05
47,40,7.830480130316277e-05,1.0260672902637108e-05,7.851578439808814e-05
47,41,6.810343749674522e-05,1.0134007270021314e-05,6.82689699924359e-05
47,42,5.803678676312014e-05,9.997625870067048e-06,5.816447499765556e-05
47,43,4.810818575661112e-05,9.863332589839997e-06,4.820459545131942e-05
47,44,3.8310121583440145e-05,9.741014384364712e-06,3.838072602028111e-05
47,45,2.86261569878817e-05,9.63864887708193e-06,2.8675319425604493e-05
47,46,1.9032823829276285e-05,9.562347542941472e-06,1.906380009084049e-05
47,47,9.501461901998757e-06,9.516411914638143e-06,9.516411914638143e-06
47,48,0.0,4.7507309509993785e-06,-0.0
48,0,0.0,-0.0,-0.0
48,1,0.0,-0.0,4.7041358628783734e-06
48,2,0.0,-0.0,9.42746655814984e-06
48,3,0.0,-0.0,1.4186181795974793e-05
48,4,0.0,-0.0,1.8994729977920475e-05
48,5,0.0,-0.0,2.3864927356793194e-05
48,6,0.0,-0.0,2.88050385351075e-05
48,7,0.0,-0.0,3.381882985108807e-05
48,8,0.0,-0.0,3.890460712509524e-05
48,9,0.0,-0.0,4.405426187328948e-05
48,10,0.0,-0.0,4.925236520675023e-05
48,11,0.0,-0.0,5.4475365552176124e-05
48,12,0.0,-0.0,5.9690963749104473e-05
48,13,0.0,-0.0,6.485775488383217e-05
48,14,0.0,-0.0,6.992523740085956e-05
48,15,0.0,-0.0,7.483429277069891e-05
48,16,0.0,-0.0,7.951822903544627e-05
48,17,0.0,-0.0,8.390445495679804e-05
48,18,0.0,-0.0,8.791680575586004e-05
48,19,0.0,-0.0,9.147847691357888e-05
48,20,0.0,-0.0,9.451544376287185e-05
48,21,0.0,-0.0,9.696016121679369e-05
48,22,0.0,-0.0,9.875526408108678e-05
48,23,0.0,-0.0,9.985694056195952e-05
48,24,0.0,-0.0,0.00010023764493530507
48,25,0.0,-0.0,9.988785881681309e-05
48,26,0.0,-0.0,9.881670270102384e-05
48,27,0.0,-0.0,9.705132729288588e-05
48,28,0.0,-0.0,9.463515508919678e-05
48,29,0.0,-0.0,9.162517052301656e-05
48,30,0.0,-0.0,8.808854921312967e-05
48,31,0.0,-0.0,8.409896033444561e-05
48,32,0.0,-0.0,7.973286948133311e-05
48,33,0.0,-0.0,7.506612155926903e-05
48,34,0.0,-0.0,7.017100934520143e-05
48,35,0.0,-0.0,6.511394997139999e-05
48,36,0.0,-0.0,5.9953812850996914e-05
48,37,0.0,-0.0,5.474087804413518e-05
48,38,0.0,-0.0,4.951635832955867e-05
48,39,0.0,-0.0,4.431239165100972e-05
48,40,0.0,-0.0,3.9152400651581384e-05
48,41,0.0,-0.0,3.405171874837261e-05
48,42,0.0,-0.0,2.901839338156007e-05
48,43,0.0,-0.0,2.405409287830556e-05
48,44,0.0,-0.0,1.9155060791720072e-05
48,45,0.0,-0.0,1.431307849394085e-05
48,46,0.0,-0.0,9.516411914638143e-06
48,47,0.0,-0.0,4.7507309509993785e-06
48,48,0.0,-0.0,-0.0
