t,x,y
9457,39.2,39.8
9458,39.4,40.2
9459,39.8,40.2
9460,40.2,40.4
9461,40.2,40.8
9462,40.4,41.2
9463,40.8,41.2
9464,41.2,41.4
9465,41.2,41.8
9466,41.4,42.2
9467,41.8,42.2
9468,42.2,42.4
9469,42.2,42.8
9470,42.4,43.2
9471,42.8,43.2
9472,43.2,43.4
9473,43.2,43.8
9474,43.4,44.2
9475,43.8,44.2
9476,44.2,44.4
9477,44.2,44.8
9478,44.4,45.2
9479,44.8,45.2
9480,45.2,45.4
9481,45.2,45.8
9482,45.4,46.2
9483,45.8,46.2
9484,46.2,46.4
9485,46.2,46.8
9486,46.4,47.2
9487,46.8,47.2
9488,47.2,47.4
9489,47.2,47.8
9490,47.4,48.2
9491,47.8,48.2
9492,48.2,48.4
9503,0.8,1.2
9504,1.2,1.4
9505,1.2,1.8
9506,1.4,2.2
9507,1.8,2.2
9508,2.2,2.4
9509,2.2,2.8
9510,2.4,3.2
9511,2.8,3.2
9512,3.2,3.4
9513,3.2,3.8
9514,3.4,4.2
9515,3.8,4.2
9516,4.2,4.4
9517,4.2,4.8
9518,4.4,5.2
9519,4.8,5.2
9520,5.2,5.4
9521,5.2,5.8
9522,5.4,6.2
9523,5.8,6.2
9524,6.2,6.4
9525,6.2,6.8
9526,6.4,7.2
9527,6.8,7.2
9528,7.2,7.4
9529,7.2,7.8
9530,7.4,8.2
9531,7.8,8.2
9532,8.2,8.4
9533,8.2,8.8
9534,8.4,9.2
9535,8.8,9.2
9536,9.2,9.4
9537,9.2,9.8
9538,9.4,10.2
9539,9.8,10.2
9540,10.2,10.4
9541,10.2,10.8
9542,10.4,11.2
9543,10.8,11.2
9544,11.2,11.4
9545,11.2,11.8
9546,11.4,12.2
9547,11.8,12.2
9548,12.2,12.4
9549,12.2,12.8
9550,12.4,13.2
9551,12.8,13.2
9552,13.2,13.4
9553,13.2,13.8
9554,13.4,14.2
9555,13.8,14.2
9556,14.2,14.4
9557,14.2,14.8
9558,14.4,15.2
9559,14.8,15.2
9560,15.2,15.4
9561,15.2,15.8
9562,15.4,16.2
9563,15.8,16.2
9564,16.2,16.4
9565,16.2,16.8
9566,16.4,17.2
9567,16.8,17.2
9568,17.2,17.4
9569,17.2,17.8
9570,17.4,18.2
9571,17.8,18.2
9572,18.2,18.4
9573,18.2,18.8
9574,18.4,19.2
9575,18.8,19.2
9576,19.2,19.4
9577,19.2,19.8
9578,19.4,20.2
9579,19.8,20.2
9580,20.2,20.4
9581,20.2,20.8
9582,20.4,21.2
9583,20.8,21.2
9584,21.2,21.4
9585,21.2,21.8
9586,21.4,22.2
9587,21.8,22.2
9588,22.2,22.4
9589,22.2,22.8
9590,22.4,23.2
9591,22.8,23.2
9592,23.2,23.4
9593,23.2,23.8
9594,23.4,24.2
9595,23.8,24.2
9596,24.2,24.4
9597,24.2,24.8
9598,24.4,25.2
9599,24.8,25.2
9600,25.2,25.4
9601,25.2,25.8
9602,25.4,26.2
9603,25.8,26.2
9604,26.2,26.4
9605,26.2,26.8
9606,26.4,27.2
9607,26.8,27.2
9608,27.2,27.4
9609,27.2,27.8
9610,27.4,28.2
9611,27.8,28.2
9612,28.2,28.4
9613,28.2,28.8
9614,28.4,29.2
9615,28.8,29.2
9616,29.2,29.4
9617,29.2,29.8
9618,29.4,30.2
9619,29.8,30.2
9620,30.2,30.4
9621,30.2,30.8
9622,30.4,31.2
9623,30.8,31.2
9624,31.2,31.4
9625,31.2,31.8
9626,31.4,32.2
9627,31.8,32.2
9628,32.2,32.4
9629,32.2,32.8
9630,32.4,33.2
9631,32.8,33.2
9632,33.2,33.4
9633,33.2,33.8
9634,33.4,34.2
9635,33.8,34.2
9636,34.2,34.4
9637,34.2,34.8
9638,34.4,35.2
9639,34.8,35.2
9640,35.2,35.4
9641,35.2,35.8
9642,35.4,36.2
9643,35.8,36.2
9644,36.2,36.4
9645,36.2,36.8
9646,36.4,37.2
9647,36.8,37.2
9648,37.2,37.4
9649,37.2,37.8
9650,37.4,38.2
9651,37.8,38.2
9652,38.2,38.4
9653,38.2,38.8
9654,38.4,39.2
9655,38.8,39.2
9656,39.2,39.4
9657,39.2,39.8
9658,39.4,40.2
9659,39.8,40.2
9660,40.2,40.4
9661,40.2,40.8
9662,40.4,41.2
9663,40.8,41.2
9664,41.2,41.4
9665,41.2,41.8
9666,41.4,42.2
9667,41.8,42.2
9668,42.2,42.4
9669,42.2,42.8
9670,42.4,43.2
9671,42.8,43.2
9672,43.2,43.4
9673,43.2,43.8
9674,43.4,44.2
9675,43.8,44.2
9676,44.2,44.4
9677,44.2,44.8
9678,44.4,45.2
9679,44.8,45.2
9680,45.2,45.4
9681,45.2,45.8
9682,45.4,46.2
9683,45.8,46.2
9684,46.2,46.4
9685,46.2,46.8
9686,46.4,47.2
9687,46.8,47.2
9688,47.2,47.4
9689,47.2,47.8
9690,47.4,48.2
9691,47.8,48.2
9692,48.2,48.4
9703,0.8,1.2
9704,1.2,1.4
9705,1.2,1.8
9706,1.4,2.2
9707,1.8,2.2
9708,2.2,2.4
9709,2.2,2.8
9710,2.4,3.2
9711,2.8,3.2
9712,3.2,3.4
9713,3.2,3.8
9714,3.4,4.2
9715,3.8,4.2
9716,4.2,4.4
9717,4.2,4.8
9718,4.4,5.2
9719,4.8,5.2
9720,5.2,5.4
9721,5.2,5.8
9722,5.4,6.2
9723,5.8,6.2
9724,6.2,6.4
9725,6.2,6.8
9726,6.4,7.2
9727,6.8,7.2
9728,7.2,7.4
9729,7.2,7.8
9730,7.4,8.2
9731,7.8,8.2
9732,8.2,8.4
9733,8.2,8.8
9734,8.4,9.2
9735,8.8,9.2
9736,9.2,9.4
9737,9.2,9.8
9738,9.4,10.2
9739,9.8,10.2
9740,10.2,10.4
9741,10.2,10.8
9742,10.4,11.2
9743,10.8,11.2
9744,11.2,11.4
9745,11.2,11.8
9746,11.4,12.2
9747,11.8,12.2
9748,12.2,12.4
9749,12.2,12.8
9750,12.4,13.2
9751,12.8,13.2
9752,13.2,13.4
9753,13.2,13.8
9754,13.4,14.2
9755,13.8,14.2
9756,14.2,14.4
9757,14.2,14.8
9758,14.4,15.2
9759,14.8,15.2
9760,15.2,15.4
9761,15.2,15.8
9762,15.4,16.2
9763,15.8,16.2
9764,16.2,16.4
9765,16.2,16.8
9766,16.4,17.2
9767,16.8,17.2
9768,17.2,17.4
9769,17.2,17.8
9770,17.4,18.2
9771,17.8,18.2
9772,18.2,18.4
9773,18.2,18.8
9774,18.4,19.2
9775,18.8,19.2
9776,19.2,19.4
9777,19.2,19.8
9778,19.4,20.2
9779,19.8,20.2
9780,20.2,20.4
9781,20.2,20.8
9782,20.4,21.2
9783,20.8,21.2
9784,21.2,21.4
9785,21.2,21.8
9786,21.4,22.2
9787,21.8,22.2
9788,22.2,22.4
9789,22.2,22.8
9790,22.4,23.2
9791,22.8,23.2
9792,23.2,23.4
9793,23.2,23.8
9794,23.4,24.2
9795,23.8,24.2
9796,24.2,24.4
9797,24.2,24.8
9798,24.4,25.2
9799,24.8,25.2
9800,25.2,25.4
9801,25.2,25.8
9802,25.4,26.2
9803,25.8,26.2
9804,26.2,26.4
9805,26.2,26.8
9806,26.4,27.2
9807,26.8,27.2
9808,27.2,27.4
9809,27.2,27.8
9810,27.4,28.2
9811,27.8,28.2
9812,28.2,28.4
9813,28.2,28.8
9814,28.4,29.2
9815,28.8,29.2
9816,29.2,29.4
9817,29.2,29.8
9818,29.4,30.2
9819,29.8,30.2
9820,30.2,30.4
9821,30.2,30.8
9822,30.4,31.2
9823,30.8,31.2
9824,31.2,31.4
9825,31.2,31.8
9826,31.4,32.2
9827,31.8,32.2
9828,32.2,32.4
9829,32.2,32.8
9830,32.4,33.2
9831,32.8,33.2
9832,33.2,33.4
9833,33.2,33.8
9834,33.4,34.2
9835,33.8,34.2
9836,34.2,34.4
9837,34.2,34.8
9838,34.4,35.2
9839,34.8,35.2
9840,35.2,35.4
9841,35.2,35.8
9842,35.4,36.2
9843,35.8,36.2
9844,36.2,36.4
9845,36.2,36.8
9846,36.4,37.2
9847,36.8,37.2
9848,37.2,37.4
9849,37.2,37.8
9850,37.4,38.2
9851,37.8,38.2
9852,38.2,38.4
9853,38.2,38.8
9854,38.4,39.2
9855,38.8,39.2
9856,39.2,39.4
9857,39.2,39.8
9858,39.4,40.2
9859,39.8,40.2
9860,40.2,40.4
9861,40.2,40.8
9862,40.4,41.2
9863,40.8,41.2
9864,41.2,41.4
9865,41.2,41.8
9866,41.4,42.2
9867,41.8,42.2
9868,42.2,42.4
9869,42.2,42.8
9870,42.4,43.2
9871,42.8,43.2
9872,43.2,43.4
9873,43.2,43.8
9874,43.4,44.2
9875,43.8,44.2
9876,44.2,44.4
9877,44.2,44.8
9878,44.4,45.2
9879,44.8,45.2
9880,45.2,45.4
9881,45.2,45.8
9882,45.4,46.2
9883,45.8,46.2
9884,46.2,46.4
9885,46.2,46.8
9886,46.4,47.2
9887,46.8,47.2
9888,47.2,47.4
9889,47.2,47.8
9890,47.4,48.2
9891,47.8,48.2
9892,48.2,48.4
9903,0.8,1.2
9904,1.2,1.4
9905,1.2,1.8
9906,1.4,2.2
9907,1.8,2.2
9908,2.2,2.4
9909,2.2,2.8
9910,2.4,3.2
9911,2.8,3.2
9912,3.2,3.4
9913,3.2,3.8
9914,3.4,4.2
9915,3.8,4.2
9916,4.2,4.4
9917,4.2,4.8
9918,4.4,5.2
9919,4.8,5.2
9920,5.2,5.4
9921,5.2,5.8
9922,5.4,6.2
9923,5.8,6.2
9924,6.2,6.4
9925,6.2,6.8
9926,6.4,7.2
9927,6.8,7.2
9928,7.2,7.4
9929,7.2,7.8
9930,7.4,8.2
9931,7.8,8.2
9932,8.2,8.4
9933,8.2,8.8
9934,8.4,9.2
9935,8.8,9.2
9936,9.2,9.4
9937,9.2,9.8
9938,9.4,10.2
9939,9.8,10.2
9940,10.2,10.4
9941,10.2,10.8
9942,10.4,11.2
9943,10.8,11.2
9944,11.2,11.4
9945,11.2,11.8
9946,11.4,12.2
9947,11.8,12.2
9948,12.2,12.4
9949,12.2,12.8
9950,12.4,13.2
9951,12.8,13.2
9952,13.2,13.4
9953,13.2,13.8
9954,13.4,14.2
9955,13.8,14.2
9956,14.2,14.4
9957,14.2,14.8
9958,14.4,15.2
9959,14.8,15.2
9960,15.2,15.4
9961,15.2,15.8
9962,15.4,16.2
9963,15.8,16.2
9964,16.2,16.4
9965,16.2,16.8
9966,16.4,17.2
9967,16.8,17.2
9968,17.2,17.4
9969,17.2,17.8
9970,17.4,18.2
9971,17.8,18.2
9972,18.2,18.4
9973,18.2,18.8
9974,18.4,19.2
9975,18.8,19.2
9976,19.2,19.4
9977,19.2,19.8
9978,19.4,20.2
9979,19.8,20.2
9980,20.2,20.4
9981,20.2,20.8
9982,20.4,21.2
9983,20.8,21.2
9984,21.2,21.4
9985,21.2,21.8
9986,21.4,22.2
9987,21.8,22.2
9988,22.2,22.4
9989,22.2,22.8
9990,22.4,23.2
9991,22.8,23.2
9992,23.2,23.4
9993,23.2,23.8
9994,23.4,24.2
9995,23.8,24.2
9996,24.2,24.4
9997,24.2,24.8
9998,24.4,25.2
9999,24.8,25.2
